Id,LotFrontage,LotArea,LotShape,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,TotalBsmtSF,CentralAir,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,Functional,Fireplaces,GarageType,GarageCars,GarageQual,WoodDeckSF,OpenPorchSF,PoolArea,Fence,SaleType,SaleCondition,SalePrice
1068,80,9760,Reg,2Story,6,6,1964,1964,360,780,Y,798,813,1611,1,1,1,4,1,TA,Typ,0,Attchd,2,TA,328,128,0,NA,WD,Normal,167900
1069,42,3964,Reg,2Story,6,4,1973,1973,0,942,Y,1291,1230,2521,1,2,1,5,1,TA,Maj1,1,Attchd,2,TA,728,20,0,GdPrv,WD,Normal,151400
1070,60,9600,Reg,1.5Unf,5,7,1949,2003,0,845,Y,893,0,893,0,1,0,2,1,Gd,Typ,0,Detchd,2,TA,0,0,0,NA,WD,Normal,135000
1071,72,10152,Reg,1Story,5,5,1956,1956,120,1048,Y,1048,0,1048,1,1,0,3,1,TA,Typ,0,Attchd,1,TA,0,20,0,NA,WD,Normal,135000
1072,78,11700,Reg,2Story,6,6,1968,1968,0,727,Y,829,727,1556,0,1,1,4,1,TA,Typ,0,Attchd,2,TA,0,0,0,NA,WD,Normal,154000
1073,50,7585,Reg,1.5Fin,5,3,1948,1950,0,810,Y,1002,454,1456,1,1,0,4,1,TA,Typ,1,Detchd,1,TA,0,0,0,NA,WD,Normal,91500
1074,75,7950,IR1,2Story,6,6,1977,1977,140,690,Y,698,728,1426,0,1,1,3,1,TA,Typ,0,Attchd,2,TA,252,0,0,MnPrv,WD,Normal,159500
1075,74,8556,Reg,1Story,7,5,2006,2006,0,1240,Y,1240,0,1240,0,2,0,2,1,Gd,Typ,0,Attchd,3,TA,140,93,0,NA,WD,Normal,194000
1076,75,13125,Reg,2Story,7,6,1940,1984,0,800,Y,960,780,1740,0,1,1,3,1,TA,Typ,2,Attchd,1,TA,0,0,0,NA,CWD,Normal,219500
1077,60,10800,Reg,1.5Fin,5,8,1936,1989,0,796,Y,1096,370,1466,0,2,0,3,1,Gd,Min1,1,Attchd,2,TA,436,21,0,NA,WD,Normal,170000
1078,NA,15870,IR1,1Story,5,5,1969,1969,0,1096,Y,1096,0,1096,1,1,0,3,1,TA,Typ,0,Attchd,1,TA,240,32,0,NA,WD,Abnorml,138800
1079,37,4435,Reg,1Story,6,5,2004,2004,169,848,Y,848,0,848,1,1,0,1,1,Gd,Typ,1,Attchd,2,TA,140,0,0,NA,WD,Normal,155900
1080,65,8775,Reg,1Story,5,5,1994,1994,0,990,Y,990,0,990,0,1,0,3,1,TA,Typ,0,Attchd,1,TA,0,64,0,NA,WD,Normal,126000
1081,80,11040,Reg,1Story,6,7,1971,2004,144,1258,Y,1258,0,1258,0,2,0,3,1,Gd,Typ,0,Attchd,2,TA,55,0,0,NA,COD,Abnorml,145000
1082,75,7500,Reg,1Story,5,5,1963,1963,0,1040,Y,1040,0,1040,1,1,1,3,1,TA,Typ,0,Attchd,1,TA,0,0,0,MnPrv,WD,Normal,133000
1083,70,8749,Reg,1Story,7,5,2002,2002,100,1459,Y,1459,0,1459,0,2,0,3,1,Gd,Typ,1,Attchd,2,TA,192,39,0,NA,WD,Normal,192000
1084,80,8800,Reg,1Story,6,6,1964,1964,425,1251,Y,1251,0,1251,1,1,0,3,1,TA,Typ,2,Attchd,1,TA,0,116,0,MnPrv,WD,Normal,160000
1085,NA,13031,IR2,2Story,6,5,1995,1996,0,691,Y,691,807,1498,0,2,1,3,1,TA,Typ,1,Attchd,2,TA,315,44,0,NA,WD,Normal,187500
1086,73,9069,Reg,SFoyer,6,6,1992,1992,0,936,Y,996,0,996,1,1,0,2,1,Gd,Typ,0,Attchd,2,TA,120,0,0,NA,WD,Normal,147000
1087,NA,1974,Reg,2Story,4,5,1973,1973,0,546,Y,546,546,1092,0,1,1,3,1,TA,Typ,0,Attchd,1,TA,120,96,0,NA,WD,Normal,83500
1088,85,10574,Reg,2Story,8,5,2005,2006,0,1082,Y,1082,871,1953,0,2,1,3,1,Gd,Typ,1,Attchd,3,TA,160,50,0,NA,WD,Normal,252000
1089,24,2522,Reg,2Story,7,5,2004,2004,50,970,Y,970,739,1709,0,2,0,3,1,Gd,Maj1,0,Detchd,2,TA,0,40,0,NA,WD,Normal,137500
1090,37,3316,IR1,1Story,8,5,2005,2005,0,1247,Y,1247,0,1247,1,1,1,1,1,Gd,Typ,1,Attchd,2,TA,0,84,0,NA,WD,Normal,197000
1091,60,8544,Reg,1Story,3,4,1950,1950,0,0,N,1040,0,1040,0,2,0,2,2,TA,Typ,0,Detchd,2,TA,0,0,0,NA,WD,Normal,92900
1092,24,2160,Reg,2Story,7,5,1999,2000,212,600,Y,624,628,1252,1,2,1,2,1,Gd,Typ,0,Detchd,2,TA,0,48,0,NA,WD,Normal,160000
1093,60,8400,Reg,1.5Fin,6,5,1925,1950,0,1181,Y,1390,304,1694,0,2,0,4,1,TA,Typ,1,Detchd,2,TA,342,0,0,NA,WD,Normal,136500
1094,71,9230,Reg,1Story,5,8,1965,1998,166,864,Y,1200,0,1200,1,1,1,1,1,Gd,Typ,0,Detchd,2,TA,0,64,0,MnPrv,WD,Normal,146000
1095,74,5868,Reg,1Story,5,7,1956,2000,0,936,Y,936,0,936,1,1,0,2,1,TA,Typ,0,Attchd,1,TA,0,0,0,NA,WD,Normal,129000
1096,78,9317,IR1,1Story,6,5,2006,2006,0,1314,Y,1314,0,1314,0,2,0,3,1,Gd,Typ,1,Attchd,2,TA,0,22,0,NA,WD,Normal,176432
1097,60,6882,Reg,2Story,6,7,1914,2006,0,684,Y,773,582,1355,0,1,1,3,1,Gd,Typ,0,NA,0,NA,136,0,0,NA,WD,Normal,127000
1098,NA,3696,Reg,1Story,8,5,1986,1986,0,1074,Y,1088,0,1088,0,1,1,2,1,Gd,Typ,0,Attchd,2,TA,0,74,0,NA,WD,Normal,170000
1099,50,6000,Reg,1.5Fin,4,6,1936,1950,0,672,Y,757,567,1324,0,1,0,3,1,TA,Typ,0,Detchd,1,TA,0,0,0,NA,WD,Normal,128000
1100,82,11880,IR1,1Story,7,5,1978,1978,206,1271,Y,1601,0,1601,0,2,0,3,1,TA,Typ,1,Attchd,2,TA,0,0,0,NA,COD,Abnorml,157000
1101,60,8400,Reg,1Story,2,5,1920,1950,0,290,N,438,0,438,0,1,0,1,1,Fa,Typ,0,Detchd,1,TA,0,0,0,NA,WD,Normal,60000
1102,61,9758,IR1,1Story,5,5,1971,1971,0,950,Y,950,0,950,0,1,0,3,1,TA,Typ,0,Detchd,1,TA,0,0,0,NA,WD,Normal,119500
1103,70,7000,Reg,1Story,5,7,1960,2002,45,1010,Y,1134,0,1134,0,1,0,2,1,TA,Typ,0,Attchd,1,TA,0,16,0,MnWw,WD,Family,135000
1104,79,8910,Reg,1Story,6,6,1959,1959,0,655,Y,1194,0,1194,0,1,0,3,1,TA,Typ,1,BuiltIn,2,TA,0,0,0,NA,WD,Normal,159500
1105,24,2016,Reg,2Story,5,5,1970,1970,304,630,Y,630,672,1302,0,2,1,3,1,TA,Typ,0,Detchd,2,TA,0,0,0,NA,WD,Normal,106000
1106,98,12256,IR1,2Story,8,5,1994,1995,362,1463,Y,1500,1122,2622,1,2,1,3,1,Gd,Typ,2,Attchd,2,TA,186,32,0,NA,WD,Normal,325000
1107,114,10357,IR1,1Story,7,5,1990,1991,0,910,Y,1442,0,1442,1,2,0,3,1,Gd,Typ,1,Attchd,2,TA,0,244,0,NA,WD,Normal,179900
1108,168,23257,IR3,2Story,7,5,2006,2006,0,868,Y,887,1134,2021,0,2,1,3,1,Gd,Typ,1,BuiltIn,2,TA,0,100,0,NA,New,Partial,274725
1109,NA,8063,Reg,2Story,6,5,2000,2000,0,924,Y,948,742,1690,0,2,1,3,1,TA,Typ,1,Attchd,2,TA,100,48,0,NA,WD,Abnorml,181000
1110,107,11362,IR1,1Story,8,5,2004,2005,42,1836,Y,1836,0,1836,1,2,0,3,1,Gd,Typ,1,Attchd,3,TA,125,185,0,NA,WD,Normal,280000
1111,NA,8000,Reg,2Story,6,5,1995,1996,0,773,Y,773,885,1658,1,2,1,3,1,TA,Typ,1,Attchd,2,TA,224,84,0,NA,WD,Normal,188000
1112,80,10480,Reg,2Story,7,6,1976,1976,660,803,Y,1098,866,1964,0,2,1,4,1,TA,Typ,1,Attchd,2,TA,0,69,0,NA,WD,Normal,205000
1113,73,7100,IR1,1Story,5,7,1957,1957,0,816,Y,816,0,816,1,1,0,2,1,TA,Typ,0,Detchd,1,TA,0,0,0,NA,WD,Normal,129900
1114,66,8923,Reg,1Story,5,7,1953,2006,0,1008,Y,1008,0,1008,1,1,0,2,1,Gd,Typ,0,Attchd,1,TA,0,18,0,NA,WD,Normal,134500
1115,90,5400,Reg,1Story,5,7,1954,2000,0,833,Y,833,0,833,0,1,0,2,1,Gd,Typ,0,Detchd,1,TA,0,0,0,MnPrv,WD,Normal,117000
1116,93,12085,Reg,1Story,8,5,2007,2007,328,1734,Y,1734,0,1734,1,2,0,3,1,Ex,Typ,1,Attchd,3,TA,0,0,0,NA,New,Partial,318000
1117,NA,7750,Reg,SLvl,8,5,2002,2002,0,408,Y,779,640,1419,1,2,1,3,1,Gd,Typ,1,BuiltIn,2,TA,120,0,0,NA,WD,Normal,184100
1118,57,9764,IR1,1Story,5,7,1967,2003,0,894,Y,894,0,894,1,1,0,3,1,Gd,Typ,0,Attchd,2,TA,0,0,0,NA,WD,Normal,130000
1119,85,13825,Reg,SLvl,5,6,1958,1987,0,533,Y,1021,580,1601,0,1,0,3,1,TA,Min2,0,BuiltIn,1,TA,280,34,0,NA,WD,Normal,140000
1120,70,7560,Reg,1Story,5,5,1959,1959,0,1040,Y,1040,0,1040,0,1,0,3,1,TA,Typ,0,Attchd,1,TA,140,0,0,GdWo,WD,Normal,133700
1121,59,8263,Reg,1Story,6,5,1920,1950,0,1012,Y,1012,0,1012,0,1,0,2,1,TA,Typ,1,Detchd,1,TA,0,22,0,MnPrv,WD,Normal,118400
1122,84,10084,Reg,1Story,7,5,2005,2006,196,1552,Y,1552,0,1552,0,2,0,3,1,Gd,Typ,0,Attchd,3,TA,144,20,0,NA,New,Partial,212900
1123,NA,8926,IR1,1Story,4,3,1956,1956,0,672,Y,960,0,960,0,1,0,3,1,TA,Typ,0,Basment,1,TA,64,0,0,MnPrv,COD,Abnorml,112000
1124,50,9405,Reg,1Story,5,9,1947,2008,0,698,Y,698,0,698,0,1,0,2,1,TA,Typ,0,NA,0,NA,0,200,0,NA,WD,Normal,118000
1125,NA,9125,IR1,SLvl,7,5,1992,1992,170,384,Y,812,670,1482,0,2,1,3,1,Gd,Typ,1,Attchd,2,TA,100,25,0,NA,WD,Normal,163900
1126,60,10434,Reg,1Story,4,5,1955,1955,0,1005,Y,1005,0,1005,0,1,0,2,1,Fa,Typ,1,Detchd,2,Fa,0,0,0,NA,WD,Normal,115000
1127,53,3684,Reg,1Story,7,5,2007,2007,130,1373,Y,1555,0,1555,0,2,0,2,1,Gd,Typ,1,Attchd,3,TA,143,20,0,NA,WD,Normal,174000
1128,182,14572,IR3,1Story,7,5,2004,2004,0,1530,Y,1530,0,1530,1,2,0,3,1,Gd,Typ,1,Attchd,3,TA,144,36,0,NA,WD,Family,259000
1129,59,11796,IR1,2Story,7,5,2004,2005,0,847,Y,847,1112,1959,0,2,1,4,1,Gd,Typ,1,BuiltIn,2,TA,100,48,0,NA,WD,Normal,215000
1130,60,7200,Reg,SFoyer,5,5,1980,1980,180,936,Y,936,0,936,1,1,0,2,1,TA,Typ,0,Detchd,2,TA,49,0,0,NA,WD,Normal,140000
1131,65,7804,Reg,1.5Fin,4,3,1928,1950,0,1122,Y,1328,653,1981,1,2,0,4,1,Gd,Min2,2,Detchd,2,TA,431,44,0,MnPrv,WD,Normal,135000
1132,63,10712,Reg,1Story,5,5,1991,1992,0,974,Y,974,0,974,0,1,0,3,1,TA,Typ,0,NA,0,NA,0,28,0,MnPrv,Oth,Abnorml,93500
1133,90,9900,Reg,2Story,6,4,1880,1950,0,1008,Y,1178,1032,2210,0,2,0,5,1,Fa,Typ,0,Detchd,1,Fa,0,48,0,NA,WD,Normal,117500
1134,80,9828,IR1,2Story,8,5,1995,1995,0,1128,Y,1142,878,2020,0,2,1,3,1,Gd,Typ,1,Attchd,2,TA,0,155,0,NA,WD,Normal,239500
1135,57,8773,IR1,2Story,6,5,1997,1997,0,916,Y,916,684,1600,0,2,1,3,1,TA,Typ,1,Attchd,2,TA,100,38,0,NA,WD,Normal,169000
1136,60,6180,Reg,1Story,6,5,1926,1950,0,960,N,986,0,986,0,1,0,2,1,TA,Typ,1,Detchd,1,TA,0,128,0,NA,WD,Normal,102000
1137,80,9600,Reg,1.5Fin,6,5,1950,1950,0,1032,Y,1032,220,1252,0,1,0,3,1,TA,Typ,0,Attchd,1,TA,0,0,0,NA,WD,Abnorml,119000
1138,54,6342,Reg,1.5Fin,5,8,1875,1996,0,780,N,780,240,1020,0,1,0,2,1,TA,Typ,0,NA,0,NA,0,0,0,NA,WD,Normal,94000
1139,NA,9819,IR1,1Story,6,5,1977,1977,0,1567,Y,1567,0,1567,1,2,0,2,1,Gd,Typ,2,Attchd,2,TA,264,32,0,NA,WD,Normal,196000
1140,98,8731,IR1,1Story,5,5,1920,1950,0,915,Y,1167,0,1167,0,1,0,3,1,TA,Maj1,1,Detchd,2,TA,0,0,0,NA,WD,Normal,144000
1141,60,7350,Reg,1Story,5,7,1951,1951,0,952,Y,952,0,952,1,1,0,2,1,TA,Typ,0,Detchd,2,TA,0,0,0,NA,COD,Abnorml,139000
1142,NA,10304,IR1,2Story,5,7,1976,1976,44,780,Y,1088,780,1868,1,2,1,4,1,Gd,Typ,1,Attchd,2,TA,448,96,0,NA,WD,Normal,197500
1143,77,9965,Reg,2Story,8,5,2006,2007,340,1466,Y,1466,1362,2828,1,3,0,4,1,Gd,Typ,1,BuiltIn,3,TA,125,144,0,NA,New,Partial,424870
1144,NA,9000,Reg,1Story,5,3,1959,1959,0,1006,Y,1006,0,1006,0,1,0,3,1,TA,Typ,0,NA,0,NA,0,24,0,NA,WD,Normal,80000
1145,60,12180,Reg,1.5Fin,4,4,1941,1950,0,672,N,672,252,924,1,1,0,2,1,Fa,Typ,0,Detchd,1,TA,0,0,0,MnPrv,WD,Normal,80000
1146,52,6240,Reg,1.5Fin,5,6,1928,1950,0,1042,Y,1042,534,1576,0,1,0,3,1,TA,Typ,1,Detchd,1,TA,0,0,0,NA,WD,Family,149000
1147,NA,11200,Reg,1Story,6,5,1985,1985,85,1298,Y,1298,0,1298,1,2,0,3,1,Gd,Typ,1,Attchd,2,TA,165,26,0,NA,WD,Normal,180000
1148,75,12000,Reg,2Story,7,7,1941,1950,0,704,Y,860,704,1564,0,1,1,3,1,Fa,Typ,1,Attchd,1,TA,0,0,0,NA,WD,Normal,174500
1149,NA,5700,Reg,1.5Fin,7,7,1926,1950,0,572,Y,572,539,1111,0,1,0,2,1,TA,Typ,1,Detchd,1,TA,0,0,0,NA,WD,Normal,116900
1150,50,9000,Reg,2Story,7,9,1920,1988,0,650,Y,832,650,1482,0,1,0,3,1,TA,Typ,0,Detchd,2,TA,0,0,0,NA,WD,Normal,143000
1151,57,8280,IR1,1Story,6,5,1950,1950,0,932,Y,932,0,932,0,1,0,2,1,Gd,Typ,1,Attchd,1,TA,0,0,0,GdPrv,WD,Normal,124000
1152,134,17755,Reg,1Story,5,4,1959,1959,132,1466,Y,1466,0,1466,0,1,1,3,1,Fa,Typ,2,Attchd,2,TA,0,140,0,NA,WD,Normal,149900
1153,90,14115,IR1,1Story,6,7,1956,2004,0,1073,Y,1811,0,1811,0,1,0,2,1,Ex,Typ,1,Attchd,2,TA,0,0,0,NA,WD,Abnorml,230000
1154,NA,5890,Reg,1Story,6,8,1930,2007,0,816,Y,816,0,816,0,1,0,2,1,TA,Typ,0,Detchd,1,TA,0,0,0,NA,WD,Normal,120500
1155,NA,13700,IR1,2Story,7,6,1965,1988,288,864,Y,902,918,1820,0,1,2,4,1,Gd,Typ,2,Attchd,2,TA,60,84,0,GdPrv,WD,Normal,201800
1156,90,10768,IR1,1Story,5,8,1976,2004,0,1437,Y,1437,0,1437,1,2,0,3,1,Gd,Typ,1,Attchd,2,TA,0,21,0,NA,WD,Normal,218000
1157,85,9350,Reg,SLvl,5,8,1965,1999,0,1219,Y,1265,0,1265,0,2,0,3,1,Gd,Typ,1,Attchd,2,TA,0,92,0,MnPrv,WD,Normal,179900
1158,34,5001,IR1,1Story,7,5,2007,2008,166,1314,Y,1314,0,1314,1,2,0,2,1,Gd,Typ,1,Attchd,2,TA,172,62,0,NA,WD,Normal,230000
1159,92,11932,Reg,1Story,8,5,2007,2008,186,1580,Y,1580,0,1580,0,2,0,3,1,Gd,Typ,0,Attchd,3,TA,0,24,0,NA,ConLD,Partial,235128
1160,76,9120,Reg,2Story,6,6,1974,1974,270,901,Y,943,933,1876,0,2,1,4,1,Gd,Typ,1,Attchd,2,Gd,0,69,0,NA,WD,Normal,185000
1161,24,2280,Reg,2Story,6,5,1978,1978,0,855,Y,855,601,1456,0,2,1,3,1,TA,Typ,1,Attchd,2,TA,26,0,0,NA,WD,Normal,146000
1162,NA,14778,IR1,1Story,6,7,1954,2006,72,1296,Y,1640,0,1640,1,1,0,3,1,Gd,Typ,1,Detchd,2,TA,108,0,0,NA,WD,Normal,224000
1163,109,8724,Reg,1Story,5,5,1968,1968,0,894,Y,894,0,894,0,1,0,3,1,TA,Typ,1,Attchd,2,TA,0,0,0,NA,WD,Normal,129000
1164,60,12900,Reg,SFoyer,4,4,1969,1969,0,1198,Y,1258,0,1258,2,0,2,0,2,TA,Typ,0,CarPort,2,Fa,120,0,0,NA,WD,Alloca,108959
1165,NA,16157,IR1,SLvl,5,7,1978,1978,0,1360,Y,1432,0,1432,1,1,1,2,1,Gd,Typ,1,Attchd,2,TA,168,180,0,NA,WD,Normal,194000
1166,79,9541,IR1,1Story,7,5,2009,2009,268,1502,Y,1502,0,1502,0,2,0,3,1,Gd,Typ,0,Attchd,2,TA,0,114,0,NA,New,Partial,233170
1167,64,10475,IR1,1Story,8,5,2008,2008,72,1694,Y,1694,0,1694,0,2,0,3,1,Gd,Typ,0,Attchd,3,TA,160,33,0,NA,WD,Normal,245350
1168,58,10852,IR1,2Story,6,5,2000,2000,0,959,Y,959,712,1671,1,2,1,3,1,TA,Typ,1,Attchd,2,TA,0,38,0,NA,WD,Normal,173000
1169,120,13728,Reg,2Story,6,7,1935,1986,0,1127,Y,1236,872,2108,0,2,0,4,1,Gd,Typ,2,Basment,2,TA,0,0,0,NA,WD,Normal,235000
1170,118,35760,IR1,2Story,10,5,1995,1996,1378,1930,Y,1831,1796,3627,1,3,1,4,1,Gd,Typ,1,Attchd,3,TA,361,76,0,NA,WD,Normal,625000
1171,76,9880,Reg,SLvl,6,6,1977,1977,0,1096,Y,1118,0,1118,1,1,0,3,1,TA,Typ,1,Attchd,1,TA,203,0,576,GdPrv,WD,Normal,171000
1172,76,9120,Reg,1Story,6,6,1958,1958,0,1261,Y,1261,0,1261,1,1,0,3,1,TA,Typ,1,Attchd,2,TA,0,0,0,NA,WD,Normal,163000
1173,35,4017,IR1,2Story,7,5,2006,2007,0,625,Y,625,625,1250,0,2,1,2,1,Gd,Typ,0,Detchd,2,TA,0,54,0,NA,WD,Normal,171900
1174,138,18030,IR1,1.5Fin,5,6,1946,1994,0,1598,Y,1636,971,3086,0,3,0,3,1,Ex,Maj1,1,NA,0,NA,122,0,0,MnPrv,WD,Normal,200500
1175,80,16560,IR1,2Story,6,8,1932,1950,0,952,Y,1170,1175,2345,0,2,1,4,1,TA,Typ,1,Detchd,2,TA,0,0,0,NA,WD,Normal,239000
1176,85,10678,Reg,1.5Fin,8,5,1992,2000,337,1683,Y,2129,743,2872,0,2,1,4,1,Gd,Typ,1,Attchd,2,TA,0,33,0,NA,WD,Normal,285000
1177,37,6951,IR1,1Story,5,5,1984,1985,0,876,Y,923,0,923,1,1,0,3,1,TA,Typ,0,Attchd,1,TA,362,0,0,MnPrv,WD,Normal,119500
1178,NA,3950,Reg,1.5Fin,6,8,1926,2004,0,818,Y,818,406,1224,0,1,0,3,1,TA,Typ,0,Detchd,1,TA,0,0,0,NA,WD,Normal,115000
1179,54,7681,IR1,1.5Fin,5,6,1921,1950,0,731,Y,820,523,1343,0,1,1,3,1,TA,Typ,1,Detchd,1,Fa,192,0,0,NA,WD,Normal,154900
1180,77,8335,Reg,1Story,5,5,1954,1954,0,0,Y,1124,0,1124,0,1,0,3,1,TA,Min2,1,NA,0,NA,0,36,0,NA,WD,Normal,93000
1181,NA,11170,IR2,2Story,7,5,1990,1991,0,1216,Y,1298,1216,2514,0,2,1,4,1,TA,Typ,0,Attchd,2,TA,0,0,0,GdPrv,WD,Normal,250000
1182,64,5587,IR1,1Story,8,5,2008,2008,186,1600,Y,1652,0,1652,1,2,0,2,1,Gd,Typ,1,Attchd,2,TA,162,53,0,NA,New,Partial,392500
1183,160,15623,IR1,2Story,10,5,1996,1996,0,2396,Y,2411,2065,4476,1,3,1,4,1,Ex,Typ,2,Attchd,3,TA,171,78,555,MnPrv,WD,Abnorml,745000
1184,60,10800,Reg,1Story,5,6,1920,1950,0,1120,Y,1130,0,1130,1,1,0,2,1,TA,Typ,1,Detchd,2,TA,229,0,0,NA,WD,Normal,120000
1185,50,35133,Reg,1Story,5,4,1963,1963,226,1572,Y,1572,0,1572,1,1,1,3,1,TA,Typ,2,2Types,3,TA,0,263,0,NA,WD,Normal,186700
1186,60,9738,Reg,1.5Fin,5,7,1924,1950,0,784,Y,949,272,1221,1,1,0,4,1,TA,Typ,0,Attchd,1,TA,0,0,0,NA,WD,Normal,104900
1187,107,10615,IR1,2Story,3,5,1900,1970,0,978,Y,1014,685,1699,1,2,0,3,2,TA,Typ,0,CarPort,2,Fa,0,74,0,NA,WD,Abnorml,95000
1188,89,12461,Reg,1Story,8,5,1994,1995,0,1624,Y,1624,0,1624,1,2,0,2,1,Gd,Typ,1,Attchd,3,TA,0,114,0,GdPrv,WD,Normal,262000
1189,68,8935,IR1,2Story,7,5,2002,2002,95,831,Y,831,829,1660,0,2,1,3,1,Gd,Typ,0,Attchd,2,TA,144,68,0,NA,WD,Normal,195000
1190,60,7500,Reg,2Story,7,5,1999,1999,0,994,Y,1028,776,1804,0,2,1,3,1,Gd,Typ,1,Attchd,2,TA,140,60,0,NA,WD,Normal,189000
1191,NA,32463,Reg,1Story,4,4,1961,1975,149,1249,Y,1622,0,1622,1,1,0,3,1,TA,Typ,1,2Types,4,TA,439,0,0,NA,WD,Normal,168000
1192,24,2645,Reg,2Story,8,5,1999,2000,456,776,Y,764,677,1441,0,2,1,2,1,Gd,Typ,0,Detchd,2,TA,206,0,0,NA,WD,Normal,174000
1193,60,9600,Reg,1.5Fin,5,8,1925,1994,0,702,Y,842,630,1472,0,1,0,3,1,Gd,Typ,0,Detchd,1,TA,0,0,0,GdWo,WD,Normal,125000
1194,NA,4500,Reg,1Story,6,5,1999,1999,425,1224,Y,1224,0,1224,1,2,0,2,1,TA,Typ,0,Attchd,2,TA,0,304,0,NA,WD,Normal,165000
1195,80,9364,Reg,2Story,6,7,1969,1969,143,663,Y,663,689,1352,0,1,1,4,1,TA,Typ,0,Attchd,1,TA,379,36,0,MnPrv,WD,Normal,158000
1196,51,8029,IR1,2Story,6,5,2005,2005,0,728,Y,728,728,1456,0,2,1,3,1,Gd,Typ,0,Attchd,2,TA,100,24,0,NA,WD,Normal,176000
1197,58,14054,IR1,2Story,7,5,2006,2006,0,879,Y,879,984,1863,0,2,1,4,1,Gd,Typ,1,BuiltIn,3,TA,100,17,0,NA,New,Partial,219210
1198,65,8850,IR1,2.5Unf,7,6,1916,1950,0,815,Y,815,875,1690,0,1,0,3,1,TA,Typ,1,Detchd,1,TA,0,0,0,NA,ConLw,Normal,144000
1199,70,9100,Reg,1Story,7,5,2001,2001,0,1212,Y,1212,0,1212,0,2,0,3,1,Gd,Typ,0,Attchd,2,TA,356,0,0,NA,WD,Normal,178000
1200,75,11235,Reg,1Story,4,5,1963,1979,51,1051,Y,1382,0,1382,0,1,1,3,1,TA,Typ,1,Attchd,2,TA,0,82,0,NA,WD,Normal,148000
1201,71,9353,Reg,1Story,4,5,1970,1970,0,864,Y,864,0,864,0,1,0,3,1,TA,Typ,0,Attchd,1,TA,0,0,0,NA,Oth,Abnorml,116050
1202,80,10400,Reg,2Story,7,5,1998,1998,0,866,Y,866,913,1779,0,2,1,3,1,Gd,Typ,0,Attchd,2,TA,198,36,0,NA,WD,Normal,197900
1203,50,6000,Reg,1.5Fin,5,8,1925,1997,0,884,Y,884,464,1348,1,1,0,3,1,TA,Typ,1,Detchd,1,TA,0,0,0,NA,WD,Normal,117000
1204,75,9750,Reg,1Story,7,5,2000,2001,171,1630,Y,1630,0,1630,0,2,0,3,1,Gd,Typ,1,Attchd,2,TA,74,234,0,NA,WD,Normal,213000
1205,78,10140,Reg,1Story,5,6,1975,1975,0,1056,Y,1074,0,1074,1,1,1,3,1,TA,Typ,0,Attchd,2,TA,0,88,0,MnPrv,WD,Normal,153500
1206,90,14684,IR1,1Story,7,7,1990,1991,234,2158,Y,2196,0,2196,0,2,0,3,1,Gd,Typ,1,Attchd,3,TA,84,70,0,NA,WD,Normal,271900
1207,NA,8900,Reg,1Story,4,4,1966,1966,0,1056,Y,1056,0,1056,1,1,0,2,1,TA,Typ,0,Detchd,1,TA,0,42,0,MnPrv,WD,Normal,107000
1208,70,9135,Reg,1Story,6,5,2003,2003,120,1682,Y,1700,0,1700,1,2,0,3,1,Gd,Typ,0,Attchd,2,TA,192,23,0,NA,WD,Normal,200000
1209,70,7763,Reg,1Story,5,7,1962,1980,0,931,Y,1283,0,1283,1,1,0,3,1,TA,Typ,0,Detchd,2,TA,0,0,0,NA,WD,Normal,140000
1210,85,10182,IR1,1Story,8,5,2006,2006,420,1660,Y,1660,0,1660,1,2,0,3,1,Gd,Typ,1,Attchd,2,TA,322,50,0,NA,New,Partial,290000
1211,70,11218,Reg,2Story,6,5,1992,1992,0,1055,Y,1055,790,1845,0,2,1,3,1,Gd,Typ,1,Attchd,2,TA,635,104,0,GdPrv,WD,Normal,189000
1212,152,12134,IR1,1.5Fin,8,7,1988,2005,0,559,Y,1080,672,1752,0,2,0,4,1,TA,Typ,0,Basment,2,TA,325,12,0,NA,WD,Normal,164000
1213,50,9340,Reg,1Story,4,6,1941,1950,0,672,Y,672,0,672,1,1,0,2,1,TA,Typ,0,Attchd,1,TA,0,113,0,NA,WD,Normal,113000
1214,NA,10246,IR1,SLvl,4,9,1965,2001,0,648,Y,960,0,960,1,0,0,0,1,TA,Typ,0,Attchd,1,TA,88,0,0,NA,WD,Normal,145000
1215,69,10205,IR1,SFoyer,5,5,1962,1962,0,925,Y,999,0,999,1,1,0,3,1,TA,Typ,0,Attchd,1,TA,150,72,0,NA,WD,Normal,134500
1216,99,7094,IR1,1Story,5,5,1966,1966,0,894,Y,894,0,894,0,1,0,3,1,TA,Typ,0,Detchd,1,TA,0,0,0,MnPrv,WD,Normal,125000
1217,68,8930,Reg,1.5Fin,6,5,1978,1978,0,0,Y,1318,584,1902,0,2,0,4,2,TA,Typ,0,Attchd,2,TA,0,0,0,NA,WD,Normal,112000
1218,72,8640,Reg,1Story,8,5,2009,2009,72,1300,Y,1314,0,1314,1,2,0,3,1,Gd,Typ,0,Attchd,2,TA,135,112,0,NA,New,Partial,229456
